1,7
2,2
3,5
4,2
5,6
6,5
7,7
8,7
9,5
10,7
11,2
12,8
13,5
14,7
15,6
16,5
17,7
18,5
19,5
20,6
21,1
22,7
23,6
24,3
25,7
26,6
27,5
28,5
29,7
30,6
31,6
32,7
33,5
34,5
35,5
36,5
37,2
38,1
39,6
40,3
41,3
42,7
43,5
44,3
45,4
46,3
47,6
48,8
49,7
50,5
51,3
52,7
53,6
54,7
55,4
56,5
57,3
58,5
59,3
60,8
61,7
62,3
63,7
64,7
65,5
66,3
67,1
68,3
69,5
70,5
71,2
72,7
73,5
74,5
75,5
76,7
77,5
78,5
79,7
80,2
81,5
82,5
83,2
84,7
85,5
86,3
87,6
88,5
89,5
90,2
91,8
92,7
93,3
94,7
95,5
96,3
97,7
98,3
99,4
100,6
101,7
102,5
103,2
104,3
105,4
106,3
107,3
108,7
109,7
110,3
111,5
112,5
113,2
114,4
115,5
116,5
117,5
118,5
119,2
120,3
121,5
122,7
123,7
124,2
125,7
126,7
127,2
128,1
129,4
130,5
131,8
132,2
133,2
134,3
135,6
136,3
137,3
138,3
139,7
140,5
141,7
142,5
143,7
144,2
145,3
146,2
147,6
148,5
149,5
150,5
151,5
152,7
153,1
154,5
155,8
156,5
157,5
158,6
159,2
160,3
161,4
162,2
163,7
164,5
165,6
166,7
167,8
168,3
169,5
170,5
171,7
172,1
173,7
174,1
175,5
176,3
177,6
178,6
179,5
180,5
181,4
182,6
183,6
184,5
185,1
186,5
187,1
188,7
189,6
190,6
191,5
192,3
193,5
194,2
195,6
196,3
197,8
198,5
199,7
200,5
201,4
202,2
203,3
204,7
205,8
206,2
207,7
208,3
209,2
210,5
211,6
212,5
213,6
214,3
215,3
216,5
217,7
218,6
219,3
220,2
221,7
222,6
223,3
224,5
225,5
226,2
227,6
228,7
229,2
230,7
231,5
232,6
233,6
234,7
235,7
236,5
237,6
238,5
239,7
240,4
241,6
242,3
243,6
244,2
245,2
246,6
247,6
248,6
249,8
250,5
251,4
252,3
253,5
254,5
255,6
256,6
257,5
258,6
259,5
260,6
261,6
262,7
263,7
264,5
265,2
266,5
267,5
268,5
269,6
270,3
271,5
272,6
273,5
274,7
275,3
276,3
277,8
278,1
279,5
280,6
281,6
282,6
283,2
284,4
285,2
286,7
287,3
288,5
289,6
290,6
291,5
292,1
293,7
294,2
295,3
296,8
297,6
298,3
299,5
300,2
301,7
302,5
303,6
304,6
305,5
306,3
307,1
308,7
309,7
310,2
311,5
312,5
313,1
314,5
315,2
316,3
317,2
318,7
319,5
320,3
321,7
322,2
323,6
324,3
325,7
326,2
327,7
328,2
329,5
330,7
331,3
332,2
333,3
334,7
335,5
336,3
337,5
338,5
339,5
340,1
341,5
342,4
343,6
344,5
345,6
346,6
347,5
348,7
349,7
350,2
351,2
352,2
353,5
354,2
355,7
356,3
357,6
358,5
359,5
360,4
361,6
362,5
363,5
364,7
365,7
366,7
367,5
368,6
369,5
370,2
371,7
372,8
373,7
374,2
375,5
376,7
377,5
378,3
379,7
380,6
381,7
382,5
383,7
384,6
385,7
386,7
387,6
388,3
389,7
390,8
391,7
392,5
393,8
394,5
395,5
396,3
397,6
398,7
399,7
400,5
401,5
402,7
403,5
404,7
405,7
406,3
407,5
408,5
409,2
410,7
411,7
412,5
413,6
414,6
415,6
416,6
417,5
418,6
419,7
420,2
421,3
422,1
423,1
424,5
425,5
426,5
427,6
428,5
429,7
430,2
431,5
432,5
433,7
434,7
435,6
436,1
437,7
438,6
439,2
440,2
441,3
442,6
443,7
444,8
445,5
446,5
447,6
448,3
449,3
450,6
451,5
452,6
453,7
454,7
455,3
456,3
457,5
458,5
459,7
460,3
461,7
462,6
463,5
464,7
465,4
466,3
467,3
468,5
469,2
470,3
471,6
472,7
473,2
474,2
475,2
476,6
477,5
478,7
479,3
480,5
481,7
482,3
483,5
484,2
485,6
486,2
487,6
488,6
489,5
490,2
491,7
492,8
493,8
494,7
495,6
496,5
497,2
498,2
499,7
500,3
501,6
502,7
503,6
504,2
505,7
506,5
507,5
508,6
509,6
510,2
511,6
512,7
513,7
514,6
515,7
516,5
517,3
518,6
519,7
520,3
521,7
522,5
523,7
524,2
525,2
526,2
527,3
528,5
529,6
530,6
531,1
532,8
533,3
534,5
535,7
536,2
537,6
538,7
539,5
540,7
541,3
542,5
543,2
544,3
545,2
546,5
547,5
548,7
549,6
550,4
551,7
552,7
553,7
554,7
555,6
556,7
557,4
558,6
559,3
560,5
561,4
562,3
563,3
564,5
565,4
566,7
567,5
568,2
569,7
570,3
571,6
572,4
573,5
574,5
575,3
576,6
577,7
578,3
579,6
580,6
581,7
582,7
583,5
584,3
585,7
586,2
587,2
588,5
589,6
590,7
591,5
592,2
593,7
594,7
595,3
596,2
597,7
598,2
599,4
600,5
601,3
602,3
603,3
604,3
605,5
606,7
607,7
608,6
609,6
610,6
611,6
612,6
613,3
614,6
615,2
616,7
617,3
618,1
619,1
620,7
621,7
622,5
623,5
624,6
625,2
626,2
627,2
628,5
629,6
630,7
631,7
632,3
633,7
634,5
635,7
636,7
637,5
638,5
639,8
640,5
641,7
642,7
643,7
644,1
645,2
646,5
647,6
648,7
649,2
650,5
651,5
652,5
653,7
654,5
655,2
656,5
657,6
658,5
659,7
660,5
661,7
662,6
663,7
664,1
665,2
666,3
667,4
668,7
669,6
670,5
671,7
672,6
673,7
674,6
675,3
676,8
677,7
678,6
679,7
680,4
681,7
682,5
683,3
684,7
685,2
686,2
687,5
688,7
689,6
690,2
691,2
692,5
693,2
694,7
695,7
696,7
697,5
698,7
699,5
700,3
701,3
702,5
703,7
704,5
705,7
706,5
707,7
708,6
709,7
710,8
711,5
712,1
713,6
714,2
715,3
716,2
717,7
718,6
719,8
720,3
721,5
722,7
723,3
724,3
725,5
726,2
727,5
728,7
729,5
730,6
731,5
732,4
733,3
734,7
735,7
736,5
737,6
738,5
739,7
740,6
741,7
742,5
743,7
744,7
745,5
746,5
747,3
748,3
749,6
750,6
751,5
752,3
753,3
754,6
755,7
756,7
757,7
758,6
759,5
760,6
761,5
762,6
763,5
764,7
765,2
766,2
767,5
768,7
769,3
770,2
771,7
772,6
773,7
774,6
775,5
776,5
777,5
778,8
779,4
780,5
781,6
782,3
783,5
784,3
785,2
786,3
787,4
788,6
789,7
790,7
791,7
792,4
793,5
794,7
795,5
796,2
797,7
798,3
799,3
800,6
801,3
802,5
803,5
804,4
805,6
806,3
807,7
808,5
809,7
810,4
811,2
812,5
813,7
814,5
815,2
816,6
817,6
818,5
819,6
820,6
821,7
822,5
823,2
824,7
825,7
826,6
827,7
828,5
829,5
830,6
831,2
832,5
833,2
834,3
835,5
836,7
837,5
838,7
839,5
840,5
841,6
842,7
843,5
844,6
845,7
846,7
847,5
848,5
849,5
850,7
851,7
852,7
853,1
854,8
855,5
856,5
857,3
858,7
859,8
860,7
861,4
862,7
863,3
864,7
865,6
866,5
867,6
868,6
869,5
870,6
871,7
872,6
873,5
874,4
875,5
876,5
877,2
878,5
879,5
880,3
881,5
882,7
883,3
884,2
885,7
886,5
887,6
888,3
889,2
890,5
891,2
892,3
893,6
894,3
895,2
896,3
897,7
898,6
899,5
900,7
901,7
902,3
903,7
904,5
905,5
906,3
907,5
908,6
909,3
910,3
911,7
912,6
913,6
914,5
915,5
916,8
917,5
918,7
919,8
920,5
921,6
922,2
923,6
924,7
925,5
926,7
927,6
928,2
929,2
930,6
931,8
932,2
933,5
934,5
935,4
936,7
937,3
938,2
939,5
940,7
941,6
942,2
943,7
944,8
945,4
946,7
947,3
948,2
949,4
950,2
951,3
952,7
953,8
954,6
955,6
956,4
957,7
958,5
959,5
960,7
961,7
962,7
963,4
964,7
965,6
966,5
967,7
968,7
969,5
970,5
971,8
972,5
973,7
974,7
975,6
976,3
977,5
978,6
979,3
980,7
981,7
982,5
983,7
984,2
985,5
986,7
987,7
988,8
989,5
990,8
991,5
992,5
993,5
994,2
995,2
996,5
997,6
998,3
999,2
1000,4
1001,7
1002,5
1003,5
1004,2
1005,5
1006,7
1007,1
1008,7
1009,6
1010,2
1011,5
1012,6
1013,7
1014,5
1015,7
1016,7
1017,6
1018,5
1019,6
1020,7
1021,5
1022,8
1023,5
1024,2
1025,2
1026,7
1027,7
1028,4
1029,7
1030,5
1031,5
1032,5
1033,5
1034,6
1035,6
1036,7
1037,2
1038,5
1039,7
1040,7
1041,5
1042,6
