1,1
2,1
3,1
4,1
5,7
6,1
7,1
8,5
9,5
10,7
11,7
12,7
13,7
14,1
15,4
16,6
17,1
18,1
19,2
20,7
21,1
22,1
23,1
24,4
25,5
26,1
27,2
28,3
29,1
30,2
31,1
32,3
33,1
34,5
35,7
36,6
37,1
38,1
39,7
40,1
41,1
42,5
43,7
44,1
45,4
46,3
47,5
48,1
49,3
50,6
51,1
52,5
53,7
54,5
55,4
56,1
57,1
58,3
59,7
60,1
61,7
62,3
63,1
64,3
65,7
66,2
67,1
68,5
69,3
70,3
71,3
72,4
73,4
74,7
75,5
76,1
77,1
78,1
79,5
80,2
81,3
82,7
83,1
84,5
85,5
86,3
87,5
88,1
89,2
90,3
91,1
92,3
93,3
94,1
95,5
96,1
97,4
98,2
99,1
100,1
101,2
102,6
103,1
104,3
105,4
106,5
107,3
108,7
109,3
110,1
111,1
112,5
113,7
114,4
115,1
116,1
117,1
118,1
119,3
120,4
121,5
122,5
123,3
124,7
125,1
126,2
127,2
128,3
129,6
130,3
131,1
132,1
133,2
134,3
135,4
136,1
137,1
138,3
139,7
140,3
141,1
142,1
143,7
144,2
145,3
146,1
147,7
148,5
149,7
150,1
151,1
152,1
153,1
154,2
155,3
156,1
157,1
158,7
159,2
160,1
161,2
162,2
163,7
164,1
165,7
166,5
167,3
168,4
169,5
170,2
171,4
172,1
173,2
174,1
175,1
176,3
177,7
178,7
179,5
180,4
181,4
182,7
183,1
184,1
185,1
186,6
187,1
188,8
189,5
190,1
191,1
192,1
193,5
194,1
195,7
196,3
197,3
198,1
199,1
200,1
201,4
202,1
203,3
204,1
205,1
206,7
207,5
208,1
209,7
210,5
211,5
212,5
213,7
214,1
215,2
216,7
217,6
218,5
219,1
220,1
221,1
222,7
223,1
224,1
225,3
226,1
227,6
228,1
229,1
230,7
231,1
232,6
233,2
234,1
235,5
236,1
237,1
238,6
239,5
240,1
241,2
242,3
243,1
244,2
245,2
246,1
247,5
248,2
249,5
250,6
251,1
252,3
253,7
254,1
255,1
256,1
257,4
258,1
259,5
260,1
261,1
262,7
263,1
264,5
265,2
266,7
267,1
268,2
269,3
270,3
271,6
272,1
273,6
274,6
275,4
276,6
277,7
278,1
279,1
280,1
281,7
282,3
283,1
284,1
285,3
286,4
287,1
288,1
289,5
290,3
291,5
292,1
293,1
294,1
295,3
296,2
297,1
298,1
299,1
300,1
301,1
302,1
303,5
304,6
305,2
306,1
307,4
308,2
309,3
310,1
311,1
312,5
313,1
314,1
315,5
316,1
317,1
318,1
319,2
320,1
321,6
322,2
323,1
324,3
325,5
326,1
327,4
328,2
329,1
330,2
331,1
332,1
333,3
334,3
335,7
336,3
337,1
338,5
339,7
340,1
341,2
342,1
343,3
344,7
345,1
346,5
347,3
348,1
349,1
350,1
351,2
352,1
353,7
354,1
355,1
356,1
357,1
358,3
359,2
360,1
361,1
362,1
363,2
364,1
365,4
366,1
367,1
368,2
369,1
370,1
371,3
372,7
373,1
374,1
375,1
376,1
377,7
378,8
379,1
380,5
381,1
382,1
383,1
384,7
385,7
386,4
387,5
388,4
389,3
390,1
391,1
392,1
393,1
394,5
395,7
396,1
397,1
398,6
399,1
400,1
401,1
402,1
403,1
404,1
405,6
406,1
407,3
408,1
409,3
410,1
411,4
412,7
413,3
414,1
415,5
416,1
417,2
418,6
419,3
420,2
421,3
422,1
423,1
424,1
425,1
426,1
427,2
428,1
429,3
430,1
431,1
432,4
433,5
434,1
435,1
436,4
437,5
438,1
439,1
440,1
441,1
442,7
443,2
444,6
445,3
446,7
447,3
448,3
449,1
450,7
451,7
452,6
453,1
454,8
455,1
456,1
457,2
458,1
459,5
460,4
461,1
462,3
463,5
464,1
465,1
466,1
467,1
468,1
469,3
470,1
471,1
472,5
473,1
474,1
475,3
476,4
477,3
478,6
479,1
480,5
481,1
482,3
483,7
484,2
485,1
486,2
487,1
488,7
489,3
490,1
491,3
492,1
493,1
494,7
495,1
496,3
497,2
498,2
499,5
500,3
501,1
502,1
503,1
504,1
505,6
506,5
507,5
508,4
509,1
510,7
511,6
512,1
513,6
514,7
515,2
516,1
517,5
518,3
519,4
520,1
521,3
522,1
523,1
524,4
525,1
526,7
527,1
528,6
529,7
530,1
531,1
532,1
533,3
534,1
535,1
536,1
537,1
538,3
539,2
540,7
541,1
542,1
543,1
544,8
545,1
546,2
547,1
548,1
549,1
550,1
551,1
552,7
553,1
554,7
555,2
556,1
557,4
558,7
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,2
570,1
571,7
572,1
573,1
574,4
575,3
576,7
577,7
578,1
579,1
580,1
581,1
582,1
583,1
584,3
585,6
586,1
587,1
588,7
589,5
590,4
591,1
592,2
593,7
594,1
595,1
596,1
597,5
598,1
599,3
600,4
601,1
602,3
603,1
