1,8
2,8
3,5
4,8
5,8
6,5
7,8
8,8
9,8
10,7
11,2
12,8
13,8
14,8
15,8
16,8
17,8
18,8
19,5
20,8
21,1
22,8
23,6
24,5
25,8
26,8
27,8
28,8
29,8
30,8
31,8
32,8
33,8
34,8
35,8
36,8
37,8
38,6
39,8
40,7
41,8
42,8
43,8
44,8
45,6
46,3
47,6
48,8
49,7
50,8
51,7
52,8
53,8
54,8
55,8
56,8
57,3
58,8
59,6
60,8
61,7
62,8
63,8
64,7
65,8
66,5
67,1
68,5
69,8
70,8
71,8
72,8
73,8
74,5
75,8
76,8
77,8
78,8
79,8
80,8
81,5
82,5
83,8
84,8
85,5
86,5
87,6
88,5
89,5
90,8
91,8
92,8
93,3
94,7
95,5
96,8
97,7
98,6
99,8
100,8
101,8
102,8
103,8
104,8
105,8
106,7
107,8
108,7
109,8
110,3
111,5
112,8
113,5
114,7
115,8
116,5
117,8
118,8
119,7
120,8
121,5
122,7
123,7
124,8
125,8
126,7
127,8
128,8
129,6
130,8
131,8
132,8
133,6
134,8
135,8
136,8
137,5
138,8
139,8
140,5
141,8
142,8
143,7
144,6
145,5
146,5
147,6
148,8
149,5
150,5
151,8
152,8
153,1
154,8
155,8
156,8
157,5
158,8
159,5
160,8
161,7
162,8
163,7
164,5
165,6
166,8
167,8
168,8
169,8
170,8
171,8
172,1
173,8
174,1
175,5
176,7
177,8
178,8
179,8
180,8
181,7
182,8
183,8
184,8
185,1
186,8
187,1
188,7
189,6
190,6
191,5
192,5
193,5
194,5
195,8
196,8
197,8
198,8
199,8
200,8
201,8
202,6
203,5
204,8
205,8
206,8
207,8
208,8
209,8
210,8
211,8
212,8
213,6
214,8
215,3
216,8
217,8
218,8
219,8
220,8
221,8
222,6
223,8
224,8
225,8
226,2
227,8
228,7
229,8
230,8
231,5
232,8
233,6
234,8
235,7
236,8
237,8
238,5
239,7
240,8
241,8
242,8
243,6
244,8
245,8
246,8
247,8
248,6
249,8
250,8
251,8
252,6
253,8
254,8
255,8
256,6
257,8
258,6
259,5
260,8
261,8
262,8
263,8
264,8
265,8
266,8
267,5
268,8
269,8
270,8
271,5
272,8
273,8
274,7
275,5
276,8
277,8
278,8
279,8
280,6
281,8
282,8
283,8
284,6
285,8
286,7
287,5
288,8
289,8
290,6
291,8
292,8
293,7
294,8
295,8
296,8
297,8
298,7
299,5
300,8
301,7
302,5
303,6
304,8
305,5
306,7
307,7
308,8
309,8
310,8
311,5
312,8
313,1
314,5
315,2
316,8
317,8
318,7
319,5
320,8
321,8
322,2
323,6
324,6
325,8
326,8
327,7
328,6
329,5
330,8
331,8
332,2
333,6
334,8
335,8
336,7
337,5
338,5
339,8
340,1
341,5
342,5
343,8
344,5
345,8
346,8
347,5
348,7
349,8
350,8
351,8
352,8
353,8
354,2
355,7
356,8
357,6
358,8
359,5
360,8
361,6
362,8
363,8
364,7
365,8
366,8
367,8
368,6
369,5
370,8
371,8
372,8
373,8
374,5
375,5
376,8
377,8
378,6
379,7
380,8
381,7
382,5
383,7
384,6
385,7
386,7
387,8
388,8
389,7
390,8
391,7
392,8
393,8
394,5
395,5
396,5
397,6
398,7
399,8
400,8
401,8
402,7
403,8
404,8
405,8
406,8
407,5
408,8
409,8
410,8
411,8
412,5
413,6
414,6
415,8
416,8
417,5
418,8
419,7
420,8
421,8
422,1
423,1
424,5
425,5
426,5
427,6
428,8
429,8
430,5
431,8
432,5
433,7
434,7
435,6
436,8
437,8
438,8
439,7
440,8
441,8
442,8
443,8
444,8
445,5
446,8
447,8
448,8
449,7
450,8
451,5
452,8
453,7
454,8
455,8
456,8
457,5
458,5
459,8
460,8
461,8
462,8
463,5
464,7
465,8
466,5
467,3
468,8
469,8
470,8
471,8
472,8
473,7
474,6
475,8
476,8
477,8
478,8
479,8
480,8
481,8
482,8
483,8
484,8
485,8
486,8
487,8
488,6
489,8
490,6
491,8
492,8
493,8
494,8
495,6
496,8
497,8
498,8
499,8
500,8
501,6
502,7
503,8
504,8
505,7
506,8
507,8
508,8
509,6
510,5
511,6
512,8
513,8
514,8
515,7
516,8
517,3
518,8
519,7
520,8
521,8
522,5
523,7
524,8
525,8
526,8
527,8
528,8
529,8
530,6
531,8
532,8
533,7
534,5
535,7
536,5
537,8
538,8
539,8
540,8
541,8
542,8
543,5
544,8
545,8
546,5
547,8
548,8
549,8
550,8
551,7
552,8
553,8
554,8
555,8
556,7
557,8
558,8
559,8
560,5
561,5
562,8
563,8
564,8
565,8
566,8
567,8
568,8
569,8
570,8
571,8
572,5
573,8
574,5
575,8
576,8
577,8
578,8
579,6
580,6
581,7
582,7
583,8
584,8
585,8
586,6
587,8
588,8
589,8
590,8
591,8
592,8
593,8
594,8
595,8
596,8
597,8
598,8
599,7
600,8
601,8
602,8
603,8
604,8
605,8
606,7
607,8
608,8
609,6
610,8
611,8
612,8
613,8
614,6
615,8
616,8
617,8
618,1
619,7
620,7
621,8
622,8
623,8
624,8
625,8
626,8
627,2
628,8
629,6
630,8
631,8
632,8
633,7
634,8
635,8
636,8
637,5
638,8
639,8
640,8
641,7
642,8
643,7
644,8
645,8
646,8
647,8
648,8
649,8
650,5
651,5
652,5
653,7
654,8
655,8
656,8
657,8
658,8
659,7
660,8
661,8
662,6
663,8
664,5
665,8
666,7
667,8
668,8
669,8
670,5
671,7
672,8
673,8
674,6
675,7
676,8
677,8
678,6
679,8
680,8
681,8
682,8
683,8
684,7
685,7
686,8
687,8
688,8
689,8
690,8
691,8
692,5
693,8
694,8
695,8
696,8
697,8
698,8
699,8
700,3
701,8
702,8
703,8
704,8
705,8
706,8
707,7
708,8
709,7
710,8
711,8
712,1
713,8
714,8
715,5
716,8
717,8
718,8
719,8
720,3
721,8
722,8
723,5
724,8
725,5
726,8
727,8
728,8
729,8
730,8
731,8
732,8
733,6
734,8
735,8
736,5
737,8
738,8
739,8
740,8
741,8
742,8
743,8
744,7
745,8
746,8
747,8
748,8
749,8
750,8
751,5
752,8
753,8
754,6
755,8
756,8
757,8
758,6
759,8
760,8
761,5
762,8
763,8
764,7
765,8
766,5
767,8
768,7
769,7
770,8
771,8
772,8
773,8
774,8
775,8
776,5
777,5
778,8
779,7
780,5
781,8
782,5
783,5
784,3
785,2
786,8
787,7
788,8
789,8
790,8
791,7
792,8
793,5
794,8
795,5
796,5
797,7
798,8
799,8
800,8
801,3
802,5
803,8
804,4
805,8
806,8
807,8
808,8
809,8
810,8
811,7
812,8
813,8
814,8
815,2
816,8
817,6
818,5
819,6
820,8
821,7
822,8
823,2
824,8
825,8
826,8
827,7
828,8
829,8
830,8
831,8
832,5
833,6
834,3
835,8
836,7
837,5
838,7
839,8
840,8
841,8
842,8
843,5
844,8
845,7
846,7
847,8
848,8
849,8
850,8
851,8
852,8
853,1
854,8
855,8
856,8
857,8
858,8
859,8
860,8
861,8
862,8
863,8
864,8
865,8
866,5
867,8
868,8
869,5
870,8
871,8
872,8
873,8
874,8
875,5
876,8
877,6
878,8
879,5
880,8
881,8
882,8
883,8
884,8
885,7
886,5
887,8
888,8
889,8
890,5
891,8
892,8
893,8
894,8
895,8
896,8
897,8
898,8
899,5
900,8
901,7
902,8
903,7
904,5
905,8
906,8
907,8
908,8
909,8
910,8
911,8
912,8
913,6
914,8
915,5
916,8
917,5
918,8
919,8
920,8
921,6
922,8
923,8
924,8
925,5
926,7
927,8
928,8
929,7
930,6
931,8
932,8
933,8
934,5
935,8
936,8
937,8
938,8
939,8
940,7
941,8
942,2
943,8
944,8
945,4
946,7
947,8
948,2
949,7
950,2
951,8
952,8
953,8
954,6
955,8
956,8
957,7
958,5
959,5
960,8
961,8
962,7
963,8
964,8
965,8
966,8
967,8
968,8
969,5
970,8
971,8
972,8
973,8
974,7
975,6
976,8
977,5
978,8
979,6
980,8
981,8
982,8
983,8
984,8
985,5
986,8
987,8
988,8
989,5
990,8
991,5
992,8
993,5
994,5
995,8
996,8
997,8
998,5
999,5
1000,8
1001,7
1002,8
1003,5
1004,6
1005,8
1006,7
1007,1
1008,8
1009,6
1010,5
1011,5
1012,6
1013,7
1014,8
1015,7
1016,8
1017,6
1018,8
1019,8
1020,7
1021,8
1022,8
1023,5
1024,8
1025,5
1026,7
1027,8
1028,8
1029,8
1030,5
1031,8
1032,8
1033,8
1034,8
1035,8
1036,8
1037,8
1038,5
1039,7
1040,8
1041,8
1042,8
